"country_name"                     ,"artist_name"                            ,"source_link"
"Algeria"                          ,"Abderrahmane Abdelli"                   ,"https://en.wikipedia.org/wiki/List_of_Algerian_musicians"
"Algeria"                          ,"Ahmad Baba Rachid"                      ,"https://en.wikipedia.org/wiki/List_of_Algerian_musicians"
"Algeria"                          ,"Amar Ezzahi"                            ,"https://en.wikipedia.org/wiki/List_of_Algerian_musicians"
"Algeria"                          ,"Bellemou Messaoud"                      ,"https://en.wikipedia.org/wiki/List_of_Algerian_musicians"
"Algeria"                          ,"Boualem Boukacem"                       ,"https://en.wikipedia.org/wiki/List_of_Algerian_musicians"
"Algeria"                          ,"Cheb Mami"                              ,"https://en.wikipedia.org/wiki/List_of_Algerian_musicians"
"Algeria"                          ,"Cheikha Rimitti"                        ,"https://en.wikipedia.org/wiki/List_of_Algerian_musicians"
"Algeria"                          ,"DJ Snake"                               ,"https://en.wikipedia.org/wiki/List_of_Algerian_musicians"
"Algeria"                          ,"Dahmane El Harrachi"                    ,"https://en.wikipedia.org/wiki/List_of_Algerian_musicians"
"Algeria"                          ,"El Hachemi Guerouabi"                   ,"https://en.wikipedia.org/wiki/List_of_Algerian_musicians"
"Algeria"                          ,"El Hadj M'Hamed El Anka"                ,"https://en.wikipedia.org/wiki/List_of_Algerian_musicians"
"Algeria"                          ,"Fadhéla Dziria"                         ,"https://en.wikipedia.org/wiki/List_of_Algerian_musicians"
"Algeria"                          ,"Hamdi Benani"                           ,"https://en.wikipedia.org/wiki/List_of_Algerian_musicians"
"Algeria"                          ,"Houari Manar"                           ,"https://en.wikipedia.org/wiki/List_of_Algerian_musicians"
"Algeria"                          ,"Idir"                                   ,"https://en.wikipedia.org/wiki/List_of_Algerian_musicians"
"Algeria"                          ,"Kamel Messaoudi"                        ,"https://en.wikipedia.org/wiki/List_of_Algerian_musicians"
"Algeria"                          ,"Khaled"                                 ,"https://en.wikipedia.org/wiki/List_of_Algerian_musicians"
"Algeria"                          ,"Lounès Matoub"                          ,"https://en.wikipedia.org/wiki/List_of_Algerian_musicians"
"Algeria"                          ,"Mohamed Boumerdassi"                    ,"https://en.wikipedia.org/wiki/List_of_Algerian_musicians"
"Algeria"                          ,"Mohamed Tahar Fergani"                  ,"https://en.wikipedia.org/wiki/List_of_Algerian_musicians"
"Algeria"                          ,"Rachid Taha"                            ,"https://en.wikipedia.org/wiki/List_of_Algerian_musicians"
"Algeria"                          ,"Raïna Raï"                              ,"https://en.wikipedia.org/wiki/List_of_Algerian_musicians"
"Algeria"                          ,"Souad Massi"                            ,"https://en.wikipedia.org/wiki/List_of_Algerian_musicians"
"Algeria"                          ,"Speed Caravan"                          ,"https://en.wikipedia.org/wiki/List_of_Algerian_musicians"
"Algeria"                          ,"Warda Al-Jazairia"                      ,"https://en.wikipedia.org/wiki/List_of_Algerian_musicians"
"Algeria"                          ,"Zaho"                                   ,"https://en.wikipedia.org/wiki/List_of_Algerian_musicians"
"Angola"                           ,"Anselmo Ralph"                          ,"https://en.wikipedia.org/wiki/List_of_Angolan_musicians"
"Angola"                           ,"Army Squad"                             ,"https://en.wikipedia.org/wiki/List_of_Angolan_musicians"
"Angola"                           ,"Bonga"                                  ,"https://en.wikipedia.org/wiki/List_of_Angolan_musicians"
"Angola"                           ,"Buraka Som Sistema"                     ,"https://en.wikipedia.org/wiki/List_of_Angolan_musicians"
"Angola"                           ,"Diamondog"                              ,"https://en.wikipedia.org/wiki/List_of_Angolan_musicians"
"Angola"                           ,"Dog Murras"                             ,"https://en.wikipedia.org/wiki/List_of_Angolan_musicians"
"Angola"                           ,"Don Kikas"                              ,"https://en.wikipedia.org/wiki/List_of_Angolan_musicians"
"Angola"                           ,"KeyLiza"                                ,"https://en.wikipedia.org/wiki/List_of_Angolan_musicians"
"Angola"                           ,"Lourdes Van-Dúnem"                      ,"https://en.wikipedia.org/wiki/List_of_Angolan_musicians"
"Angola"                           ,"Neblina"                                ,"https://en.wikipedia.org/wiki/List_of_Angolan_musicians"
"Angola"                           ,"Neide Van-Dúnem"                        ,"https://en.wikipedia.org/wiki/List_of_Angolan_musicians"
"Angola"                           ,"Ngola Ritmos"                           ,"https://en.wikipedia.org/wiki/List_of_Angolan_musicians"
"Angola"                           ,"Paulo Flores"                           ,"https://en.wikipedia.org/wiki/List_of_Angolan_musicians"
"Angola"                           ,"Sam Mangwana"                           ,"https://en.wikipedia.org/wiki/List_of_Angolan_musicians"
"Angola"                           ,"Teta Lando"                             ,"https://en.wikipedia.org/wiki/List_of_Angolan_musicians"
"Angola"                           ,"Titica"                                 ,"https://en.wikipedia.org/wiki/List_of_Angolan_musicians"
"Angola"                           ,"Waldemar Bastos"                        ,"https://en.wikipedia.org/wiki/List_of_Angolan_musicians"
"Benin"                            ,"Angelique Kidjo"                        ,"https://en.wikipedia.org/wiki/List_of_African_musicians"
"Benin"                            ,"Wally Badarou"                          ,"https://en.wikipedia.org/wiki/List_of_African_musicians"
"Botswana"                         ,"Banjo Mosele"                           ,"https://en.wikipedia.org/wiki/List_of_African_musicians"
"Botswana"                         ,"Franco and Afro Musica"                 ,"https://en.wikipedia.org/wiki/List_of_African_musicians"
"Botswana"                         ,"Joe Morris"                             ,"https://en.wikipedia.org/wiki/List_of_African_musicians"
"Botswana"                         ,"Katlego Kai Kolanyane-Kesupile"         ,"https://en.wikipedia.org/wiki/List_of_African_musicians"
"Botswana"                         ,"Matsieng"                               ,"https://en.wikipedia.org/wiki/List_of_African_musicians"
"Botswana"                         ,"Zeus"                                   ,"https://en.wikipedia.org/wiki/List_of_African_musicians"
"Burkina Faso"                     ,"Balaké"                                 ,"https://en.wikipedia.org/wiki/List_of_African_musicians"
"Burkina Faso"                     ,"Cheikh Lô"                              ,"https://en.wikipedia.org/wiki/List_of_African_musicians"
"Burkina Faso"                     ,"Dramane Kone"                           ,"https://en.wikipedia.org/wiki/List_of_African_musicians"
"Burkina Faso"                     ,"Farafina"                               ,"https://en.wikipedia.org/wiki/List_of_African_musicians"
"Burundi"                          ,"Kebby Boy"                              ,"https://en.wikipedia.org/wiki/List_of_African_musicians"
"Burundi"                          ,"Khadja Nin"                             ,"https://en.wikipedia.org/wiki/List_of_African_musicians"
"Burundi"                          ,"Miss Erica"                             ,"https://en.wikipedia.org/wiki/List_of_African_musicians"
"Burundi"                          ,"Sat-B"                                  ,"https://en.wikipedia.org/wiki/List_of_African_musicians"
"Cameroon"                         ,"Blanche Bailly"                         ,"https://en.wikipedia.org/wiki/List_of_Cameroonian_musicians"
"Cameroon"                         ,"Bébé Manga"                             ,"https://en.wikipedia.org/wiki/List_of_Cameroonian_musicians"
"Cameroon"                         ,"Charlotte Dipanda"                      ,"https://en.wikipedia.org/wiki/List_of_Cameroonian_musicians"
"Cameroon"                         ,"Coco Mbassi"                            ,"https://en.wikipedia.org/wiki/List_of_Cameroonian_musicians"
"Cameroon"                         ,"Daphne"                                 ,"https://en.wikipedia.org/wiki/List_of_Cameroonian_musicians"
"Cameroon"                         ,"Diboué Black"                           ,"https://en.wikipedia.org/wiki/List_of_Cameroonian_musicians"
"Cameroon"                         ,"Francis Bebey"                          ,"https://en.wikipedia.org/wiki/List_of_Cameroonian_musicians"
"Cameroon"                         ,"Jovi"                                   ,"https://en.wikipedia.org/wiki/List_of_Cameroonian_musicians"
"Cameroon"                         ,"Kristo Numpuby"                         ,"https://en.wikipedia.org/wiki/List_of_Cameroonian_musicians"
"Cameroon"                         ,"Lady Ponce"                             ,"https://en.wikipedia.org/wiki/List_of_Cameroonian_musicians"
"Cameroon"                         ,"Lapiro de Mbanga"                       ,"https://en.wikipedia.org/wiki/List_of_Cameroonian_musicians"
"Cameroon"                         ,"Les Têtes Brulées"                      ,"https://en.wikipedia.org/wiki/List_of_Cameroonian_musicians"
"Cameroon"                         ,"Magasco"                                ,"https://en.wikipedia.org/wiki/List_of_Cameroonian_musicians"
"Cameroon"                         ,"Manu Dibango"                           ,"https://en.wikipedia.org/wiki/List_of_Cameroonian_musicians"
"Cameroon"                         ,"Michael Kiessou"                        ,"https://en.wikipedia.org/wiki/List_of_Cameroonian_musicians"
"Cameroon"                         ,"Moni Bilé"                              ,"https://en.wikipedia.org/wiki/List_of_Cameroonian_musicians"
"Cameroon"                         ,"Mr. Leo"                                ,"https://en.wikipedia.org/wiki/List_of_Cameroonian_musicians"
"Cameroon"                         ,"Njacko Backo"                           ,"https://en.wikipedia.org/wiki/List_of_Cameroonian_musicians"
"Cameroon"                         ,"Petit Pays"                             ,"https://en.wikipedia.org/wiki/List_of_Cameroonian_musicians"
"Cameroon"                         ,"Reniss"                                 ,"https://en.wikipedia.org/wiki/List_of_Cameroonian_musicians"
"Cameroon"                         ,"Richard Bona"                           ,"https://en.wikipedia.org/wiki/List_of_Cameroonian_musicians"
"Cameroon"                         ,"Sabrina"                                ,"https://en.wikipedia.org/wiki/List_of_Cameroonian_musicians"
"Cameroon"                         ,"Salatiel"                               ,"https://en.wikipedia.org/wiki/List_of_Cameroonian_musicians"
"Cameroon"                         ,"Sally Nyolo"                            ,"https://en.wikipedia.org/wiki/List_of_Cameroonian_musicians"
"Cameroon"                         ,"Sam Fan Thomas"                         ,"https://en.wikipedia.org/wiki/List_of_Cameroonian_musicians"
"Cameroon"                         ,"Stanley Enow"                           ,"https://en.wikipedia.org/wiki/List_of_Cameroonian_musicians"
"Cameroon"                         ,"Wes Madiko"                             ,"https://en.wikipedia.org/wiki/List_of_Cameroonian_musicians"
"Cameroon"                         ,"Yannick Noah"                           ,"https://en.wikipedia.org/wiki/List_of_Cameroonian_musicians"
"Cape Verde"                       ,"Cesaria Evora"                          ,"https://en.wikipedia.org/wiki/List_of_African_musicians"
"Cape Verde"                       ,"Gil Semedo"                             ,"https://en.wikipedia.org/wiki/List_of_African_musicians"
"Côte d'Ivoire"                    ,"Alpha Blondy"                           ,"https://en.wikipedia.org/wiki/List_of_African_musicians"
"Côte d'Ivoire"                    ,"DJ Arafat"                              ,"https://en.wikipedia.org/wiki/List_of_African_musicians"
"Côte d'Ivoire"                    ,"Ernesto Djédjé"                         ,"https://en.wikipedia.org/wiki/List_of_African_musicians"
"Côte d'Ivoire"                    ,"Magic System"                           ,"https://en.wikipedia.org/wiki/List_of_African_musicians"
"Côte d'Ivoire"                    ,"Serge Beynaud"                          ,"https://en.wikipedia.org/wiki/List_of_African_musicians"
"Côte d'Ivoire"                    ,"Tiken Jah Fakoly"                       ,"https://en.wikipedia.org/wiki/List_of_African_musicians"
"Democratic Republic of the Congo" ,"Abeti Masikini"                         ,"https://en.wikipedia.org/wiki/List_of_Democratic_Republic_of_the_Congo_musicians"
"Democratic Republic of the Congo" ,"African Fiesta"                         ,"https://en.wikipedia.org/wiki/List_of_Democratic_Republic_of_the_Congo_musicians"
"Democratic Republic of the Congo" ,"Avelino"                                ,"https://en.wikipedia.org/wiki/List_of_Democratic_Republic_of_the_Congo_musicians"
"Democratic Republic of the Congo" ,"Awilo Longomba"                         ,"https://en.wikipedia.org/wiki/List_of_Democratic_Republic_of_the_Congo_musicians"
"Democratic Republic of the Congo" ,"Bimi Ombale"                            ,"https://en.wikipedia.org/wiki/List_of_Democratic_Republic_of_the_Congo_musicians"
"Democratic Republic of the Congo" ,"Bisso Na Bisso"                         ,"https://en.wikipedia.org/wiki/List_of_Democratic_Republic_of_the_Congo_musicians"
"Democratic Republic of the Congo" ,"Bouro Mpela"                            ,"https://en.wikipedia.org/wiki/List_of_Democratic_Republic_of_the_Congo_musicians"
"Democratic Republic of the Congo" ,"Bozi Boziana"                           ,"https://en.wikipedia.org/wiki/List_of_Democratic_Republic_of_the_Congo_musicians"
"Democratic Republic of the Congo" ,"Cindy Le Coeur"                         ,"https://en.wikipedia.org/wiki/List_of_Democratic_Republic_of_the_Congo_musicians"
"Democratic Republic of the Congo" ,"Dadju"                                  ,"https://en.wikipedia.org/wiki/List_of_Democratic_Republic_of_the_Congo_musicians"
"Democratic Republic of the Congo" ,"Damso"                                  ,"https://en.wikipedia.org/wiki/List_of_Democratic_Republic_of_the_Congo_musicians"
"Democratic Republic of the Congo" ,"Dany Engobo"                            ,"https://en.wikipedia.org/wiki/List_of_Democratic_Republic_of_the_Congo_musicians"
"Democratic Republic of the Congo" ,"Diblo Dibala"                           ,"https://en.wikipedia.org/wiki/List_of_Democratic_Republic_of_the_Congo_musicians"
"Democratic Republic of the Congo" ,"Dindo Yogo"                             ,"https://en.wikipedia.org/wiki/List_of_Democratic_Republic_of_the_Congo_musicians"
"Democratic Republic of the Congo" ,"Evoloko Jocker"                         ,"https://en.wikipedia.org/wiki/List_of_Democratic_Republic_of_the_Congo_musicians"
"Democratic Republic of the Congo" ,"Fabregas"                               ,"https://en.wikipedia.org/wiki/List_of_Democratic_Republic_of_the_Congo_musicians"
"Democratic Republic of the Congo" ,"Fally Ipupa"                            ,"https://en.wikipedia.org/wiki/List_of_Democratic_Republic_of_the_Congo_musicians"
"Democratic Republic of the Congo" ,"Ferré Gola"                             ,"https://en.wikipedia.org/wiki/List_of_Democratic_Republic_of_the_Congo_musicians"
"Democratic Republic of the Congo" ,"Gaz Mawete"                             ,"https://en.wikipedia.org/wiki/List_of_Democratic_Republic_of_the_Congo_musicians"
"Democratic Republic of the Congo" ,"Geo Bilongo"                            ,"https://en.wikipedia.org/wiki/List_of_Democratic_Republic_of_the_Congo_musicians"
"Democratic Republic of the Congo" ,"Gibson Butukondolo"                     ,"https://en.wikipedia.org/wiki/List_of_Democratic_Republic_of_the_Congo_musicians"
"Democratic Republic of the Congo" ,"Grand Kalle"                            ,"https://en.wikipedia.org/wiki/List_of_Democratic_Republic_of_the_Congo_musicians"
"Democratic Republic of the Congo" ,"Héritier Watanabe"                      ,"https://en.wikipedia.org/wiki/List_of_Democratic_Republic_of_the_Congo_musicians"
"Democratic Republic of the Congo" ,"INNOSS'B"                               ,"https://en.wikipedia.org/wiki/List_of_Democratic_Republic_of_the_Congo_musicians"
"Democratic Republic of the Congo" ,"Iyenga"                                 ,"https://en.wikipedia.org/wiki/List_of_Democratic_Republic_of_the_Congo_musicians"
"Democratic Republic of the Congo" ,"Jean Bosco Mwenda"                      ,"https://en.wikipedia.org/wiki/List_of_Democratic_Republic_of_the_Congo_musicians"
"Democratic Republic of the Congo" ,"Jessy Matador"                          ,"https://en.wikipedia.org/wiki/List_of_Democratic_Republic_of_the_Congo_musicians"
"Democratic Republic of the Congo" ,"Jimmy Omonga"                           ,"https://en.wikipedia.org/wiki/List_of_Democratic_Republic_of_the_Congo_musicians"
"Democratic Republic of the Congo" ,"Josky Kiambukuta Londa"                 ,"https://en.wikipedia.org/wiki/List_of_Democratic_Republic_of_the_Congo_musicians"
"Democratic Republic of the Congo" ,"Kalash Criminel"                        ,"https://en.wikipedia.org/wiki/List_of_Democratic_Republic_of_the_Congo_musicians"
"Democratic Republic of the Congo" ,"Kanda Bongo Man"                        ,"https://en.wikipedia.org/wiki/List_of_Democratic_Republic_of_the_Congo_musicians"
"Democratic Republic of the Congo" ,"Kasai Allstars"                         ,"https://en.wikipedia.org/wiki/List_of_Democratic_Republic_of_the_Congo_musicians"
"Democratic Republic of the Congo" ,"Kasaloo Kyanga"                         ,"https://en.wikipedia.org/wiki/List_of_Democratic_Republic_of_the_Congo_musicians"
"Democratic Republic of the Congo" ,"Kaysha"                                 ,"https://en.wikipedia.org/wiki/List_of_Democratic_Republic_of_the_Congo_musicians"
"Democratic Republic of the Congo" ,"Keblack"                                ,"https://en.wikipedia.org/wiki/List_of_Democratic_Republic_of_the_Congo_musicians"
"Democratic Republic of the Congo" ,"King Kester Emeneya"                    ,"https://en.wikipedia.org/wiki/List_of_Democratic_Republic_of_the_Congo_musicians"
"Democratic Republic of the Congo" ,"Koffi Olomide"                          ,"https://en.wikipedia.org/wiki/List_of_Democratic_Republic_of_the_Congo_musicians"
"Democratic Republic of the Congo" ,"Konono Nº1"                             ,"https://en.wikipedia.org/wiki/List_of_Democratic_Republic_of_the_Congo_musicians"
"Democratic Republic of the Congo" ,"Kékélé"                                 ,"https://en.wikipedia.org/wiki/List_of_Democratic_Republic_of_the_Congo_musicians"
"Democratic Republic of the Congo" ,"LU KALA"                                ,"https://en.wikipedia.org/wiki/List_of_Democratic_Republic_of_the_Congo_musicians"
"Democratic Republic of the Congo" ,"Langa Langa Stars"                      ,"https://en.wikipedia.org/wiki/List_of_Democratic_Republic_of_the_Congo_musicians"
"Democratic Republic of the Congo" ,"Le Grand Kalle"                         ,"https://en.wikipedia.org/wiki/List_of_Democratic_Republic_of_the_Congo_musicians"
"Democratic Republic of the Congo" ,"Lokua Kanza"                            ,"https://en.wikipedia.org/wiki/List_of_Democratic_Republic_of_the_Congo_musicians"
"Democratic Republic of the Congo" ,"M'Pongo Love"                           ,"https://en.wikipedia.org/wiki/List_of_Democratic_Republic_of_the_Congo_musicians"
"Democratic Republic of the Congo" ,"M'bilia Bel"                            ,"https://en.wikipedia.org/wiki/List_of_Democratic_Republic_of_the_Congo_musicians"
"Democratic Republic of the Congo" ,"Madilu Système"                         ,"https://en.wikipedia.org/wiki/List_of_Democratic_Republic_of_the_Congo_musicians"
"Democratic Republic of the Congo" ,"Marie Daulne"                           ,"https://en.wikipedia.org/wiki/List_of_Democratic_Republic_of_the_Congo_musicians"
"Democratic Republic of the Congo" ,"Marie Misamu"                           ,"https://en.wikipedia.org/wiki/List_of_Democratic_Republic_of_the_Congo_musicians"
"Democratic Republic of the Congo" ,"Mayaula Mayoni"                         ,"https://en.wikipedia.org/wiki/List_of_Democratic_Republic_of_the_Congo_musicians"
"Democratic Republic of the Congo" ,"Maître Gims"                            ,"https://en.wikipedia.org/wiki/List_of_Democratic_Republic_of_the_Congo_musicians"
"Democratic Republic of the Congo" ,"Mbongwana Star"                         ,"https://en.wikipedia.org/wiki/List_of_Democratic_Republic_of_the_Congo_musicians"
"Democratic Republic of the Congo" ,"Michel Boyibanda"                       ,"https://en.wikipedia.org/wiki/List_of_Democratic_Republic_of_the_Congo_musicians"
"Democratic Republic of the Congo" ,"Mohombi"                                ,"https://en.wikipedia.org/wiki/List_of_Democratic_Republic_of_the_Congo_musicians"
"Democratic Republic of the Congo" ,"Mose Fan Fan"                           ,"https://en.wikipedia.org/wiki/List_of_Democratic_Republic_of_the_Congo_musicians"
"Democratic Republic of the Congo" ,"Naza"                                   ,"https://en.wikipedia.org/wiki/List_of_Democratic_Republic_of_the_Congo_musicians"
"Democratic Republic of the Congo" ,"Ndombe Opetum"                          ,"https://en.wikipedia.org/wiki/List_of_Democratic_Republic_of_the_Congo_musicians"
"Democratic Republic of the Congo" ,"Nico Kasanda"                           ,"https://en.wikipedia.org/wiki/List_of_Democratic_Republic_of_the_Congo_musicians"
"Democratic Republic of the Congo" ,"Ninho"                                  ,"https://en.wikipedia.org/wiki/List_of_Democratic_Republic_of_the_Congo_musicians"
"Democratic Republic of the Congo" ,"Papa Wemba"                             ,"https://en.wikipedia.org/wiki/List_of_Democratic_Republic_of_the_Congo_musicians"
"Democratic Republic of the Congo" ,"Pepe Kalle"                             ,"https://en.wikipedia.org/wiki/List_of_Democratic_Republic_of_the_Congo_musicians"
"Democratic Republic of the Congo" ,"Ray Lema"                               ,"https://en.wikipedia.org/wiki/List_of_Democratic_Republic_of_the_Congo_musicians"
"Democratic Republic of the Congo" ,"Sam Mangwana"                           ,"https://en.wikipedia.org/wiki/List_of_Democratic_Republic_of_the_Congo_musicians"
"Democratic Republic of the Congo" ,"Singuila"                               ,"https://en.wikipedia.org/wiki/List_of_Democratic_Republic_of_the_Congo_musicians"
"Democratic Republic of the Congo" ,"Tabu Ley Rochereau"                     ,"https://en.wikipedia.org/wiki/List_of_Democratic_Republic_of_the_Congo_musicians"
"Democratic Republic of the Congo" ,"Werrason"                               ,"https://en.wikipedia.org/wiki/List_of_Democratic_Republic_of_the_Congo_musicians"
"Democratic Republic of the Congo" ,"Youlou Mabiala"                         ,"https://en.wikipedia.org/wiki/List_of_Democratic_Republic_of_the_Congo_musicians"
"Democratic Republic of the Congo" ,"Youssoupha"                             ,"https://en.wikipedia.org/wiki/List_of_Democratic_Republic_of_the_Congo_musicians"
"Democratic Republic of the Congo" ,"Yxng Bane"                              ,"https://en.wikipedia.org/wiki/List_of_Democratic_Republic_of_the_Congo_musicians"
"Egypt"                            ,"Abou El Leef"                           ,"https://en.wikipedia.org/wiki/List_of_Egyptian_musicians"
"Egypt"                            ,"Amal Maher"                             ,"https://en.wikipedia.org/wiki/List_of_Egyptian_musicians"
"Egypt"                            ,"Amira Selim"                            ,"https://en.wikipedia.org/wiki/List_of_Egyptian_musicians"
"Egypt"                            ,"Amr Diab"                               ,"https://en.wikipedia.org/wiki/List_of_Egyptian_musicians"
"Egypt"                            ,"Angham"                                 ,"https://en.wikipedia.org/wiki/List_of_Egyptian_musicians"
"Egypt"                            ,"Anoushka"                               ,"https://en.wikipedia.org/wiki/List_of_Egyptian_musicians"
"Egypt"                            ,"Carmen Suleiman"                        ,"https://en.wikipedia.org/wiki/List_of_Egyptian_musicians"
"Egypt"                            ,"Dina El Wedidi"                         ,"https://en.wikipedia.org/wiki/List_of_Egyptian_musicians"
"Egypt"                            ,"Ezz Eddin Hosni"                        ,"https://en.wikipedia.org/wiki/List_of_Egyptian_musicians"
"Egypt"                            ,"Hisham Abbas"                           ,"https://en.wikipedia.org/wiki/List_of_Egyptian_musicians"
"Egypt"                            ,"Leila Mourad"                           ,"https://en.wikipedia.org/wiki/List_of_Egyptian_musicians"
"Egypt"                            ,"Mayam Mahmoud"                          ,"https://en.wikipedia.org/wiki/List_of_Egyptian_musicians"
"Egypt"                            ,"Mohamed Mounir"                         ,"https://en.wikipedia.org/wiki/List_of_Egyptian_musicians"
"Egypt"                            ,"Mohammed Abdel Wahab"                   ,"https://en.wikipedia.org/wiki/List_of_Egyptian_musicians"
"Egypt"                            ,"Mounira El Mahdeya"                     ,"https://en.wikipedia.org/wiki/List_of_Egyptian_musicians"
"Egypt"                            ,"Nesma Mahgoub"                          ,"https://en.wikipedia.org/wiki/List_of_Egyptian_musicians"
"Egypt"                            ,"Ratiba El-Hefny"                        ,"https://en.wikipedia.org/wiki/List_of_Egyptian_musicians"
"Egypt"                            ,"Ruby"                                   ,"https://en.wikipedia.org/wiki/List_of_Egyptian_musicians"
"Egypt"                            ,"Sayed Darwish"                          ,"https://en.wikipedia.org/wiki/List_of_Egyptian_musicians"
"Egypt"                            ,"Shadiya"                                ,"https://en.wikipedia.org/wiki/List_of_Egyptian_musicians"
"Egypt"                            ,"Sherine"                                ,"https://en.wikipedia.org/wiki/List_of_Egyptian_musicians"
"Egypt"                            ,"Tamer Hosny"                            ,"https://en.wikipedia.org/wiki/List_of_Egyptian_musicians"
"Egypt"                            ,"Umm Kulthum"                            ,"https://en.wikipedia.org/wiki/List_of_Egyptian_musicians"
"Egypt"                            ,"Yasmine Niazy"                          ,"https://en.wikipedia.org/wiki/List_of_Egyptian_musicians"
"Egypt"                            ,"Yousra"                                 ,"https://en.wikipedia.org/wiki/List_of_Egyptian_musicians"
"Egypt"                            ,"Zizi Adel"                              ,"https://en.wikipedia.org/wiki/List_of_Egyptian_musicians"
"Eritrea"                          ,"Abraham Afewerki"                       ,"https://en.wikipedia.org/wiki/List_of_African_musicians"
"Ethiopia"                         ,"Abatte Barihun"                         ,"https://en.wikipedia.org/wiki/List_of_Ethiopian_musicians"
"Ethiopia"                         ,"Alemayehu Eshete"                       ,"https://en.wikipedia.org/wiki/List_of_Ethiopian_musicians"
"Ethiopia"                         ,"Alemu Aga"                              ,"https://en.wikipedia.org/wiki/List_of_Ethiopian_musicians"
"Ethiopia"                         ,"Ali Birra"                              ,"https://en.wikipedia.org/wiki/List_of_Ethiopian_musicians"
"Ethiopia"                         ,"Aminé"                                  ,"https://en.wikipedia.org/wiki/List_of_Ethiopian_musicians"
"Ethiopia"                         ,"Aragaw Bedaso"                          ,"https://en.wikipedia.org/wiki/List_of_Ethiopian_musicians"
"Ethiopia"                         ,"Asnaketch Worku"                        ,"https://en.wikipedia.org/wiki/List_of_Ethiopian_musicians"
"Ethiopia"                         ,"Aster Aweke"                            ,"https://en.wikipedia.org/wiki/List_of_Ethiopian_musicians"
"Ethiopia"                         ,"Dawit Yifru"                            ,"https://en.wikipedia.org/wiki/List_of_Ethiopian_musicians"
"Ethiopia"                         ,"Emilia Rydberg"                         ,"https://en.wikipedia.org/wiki/List_of_Ethiopian_musicians"
"Ethiopia"                         ,"Eyasu Berhe"                            ,"https://en.wikipedia.org/wiki/List_of_Ethiopian_musicians"
"Ethiopia"                         ,"Getatchew Mekurya"                      ,"https://en.wikipedia.org/wiki/List_of_Ethiopian_musicians"
"Ethiopia"                         ,"Gigi"                                   ,"https://en.wikipedia.org/wiki/List_of_Ethiopian_musicians"
"Ethiopia"                         ,"Gildo Kassa"                            ,"https://en.wikipedia.org/wiki/List_of_Ethiopian_musicians"
"Ethiopia"                         ,"Girma Bèyènè"                           ,"https://en.wikipedia.org/wiki/List_of_Ethiopian_musicians"
"Ethiopia"                         ,"Hachalu Hundessa"                       ,"https://en.wikipedia.org/wiki/List_of_Ethiopian_musicians"
"Ethiopia"                         ,"Kenna"                                  ,"https://en.wikipedia.org/wiki/List_of_Ethiopian_musicians"
"Ethiopia"                         ,"Kiros Alemayehu"                        ,"https://en.wikipedia.org/wiki/List_of_Ethiopian_musicians"
"Ethiopia"                         ,"Kuku Sebsebe"                           ,"https://en.wikipedia.org/wiki/List_of_Ethiopian_musicians"
"Ethiopia"                         ,"LoLa Monroe"                            ,"https://en.wikipedia.org/wiki/List_of_Ethiopian_musicians"
"Ethiopia"                         ,"Mahmoud Ahmed"                          ,"https://en.wikipedia.org/wiki/List_of_Ethiopian_musicians"
"Ethiopia"                         ,"Mulatu Astatke"                         ,"https://en.wikipedia.org/wiki/List_of_Ethiopian_musicians"
"Ethiopia"                         ,"Mulugeta Abate"                         ,"https://en.wikipedia.org/wiki/List_of_Ethiopian_musicians"
"Ethiopia"                         ,"Munit Mesfin"                           ,"https://en.wikipedia.org/wiki/List_of_Ethiopian_musicians"
"Ethiopia"                         ,"Rophnan"                                ,"https://en.wikipedia.org/wiki/List_of_Ethiopian_musicians"
"Ethiopia"                         ,"Shantam Shubissa"                       ,"https://en.wikipedia.org/wiki/List_of_Ethiopian_musicians"
"Ethiopia"                         ,"Tadesse Alemu"                          ,"https://en.wikipedia.org/wiki/List_of_Ethiopian_musicians"
"Ethiopia"                         ,"Tamrat Desta"                           ,"https://en.wikipedia.org/wiki/List_of_Ethiopian_musicians"
"Ethiopia"                         ,"Teddy Afro"                             ,"https://en.wikipedia.org/wiki/List_of_Ethiopian_musicians"
"Ethiopia"                         ,"The Weeknd"                             ,"https://en.wikipedia.org/wiki/List_of_Ethiopian_musicians"
"Ethiopia"                         ,"Thomas Gobena"                          ,"https://en.wikipedia.org/wiki/List_of_Ethiopian_musicians"
"Ethiopia"                         ,"Tigist Shibabaw"                        ,"https://en.wikipedia.org/wiki/List_of_Ethiopian_musicians"
"Ethiopia"                         ,"Tilahun Gessesse"                       ,"https://en.wikipedia.org/wiki/List_of_Ethiopian_musicians"
"Ethiopia"                         ,"Walias Band"                            ,"https://en.wikipedia.org/wiki/List_of_Ethiopian_musicians"
"Ethiopia"                         ,"Wayna"                                  ,"https://en.wikipedia.org/wiki/List_of_Ethiopian_musicians"
"Gabon"                            ,"Annie-Flore Batchiellilys"              ,"https://en.wikipedia.org/wiki/List_of_African_musicians"
"Gabon"                            ,"Oliver N'Goma"                          ,"https://en.wikipedia.org/wiki/List_of_African_musicians"
"Gabon"                            ,"Patience Dabany"                        ,"https://en.wikipedia.org/wiki/List_of_African_musicians"
"Gambia"                           ,"Foday Musa Suso"                        ,"https://en.wikipedia.org/wiki/List_of_African_musicians"
